sortie,phase,phase_index,start,end,mode,relay_sortie,margin_lower_db,proof,status
T022,handoff,3,7415.979368307429,7625.979368307429,relay,R004,0.28939259213529667,obstruction_upper_bound,PASS
T022,climb,4,7625.979368307429,7647.055672425267,relay,R004,0.28939259213529667,obstruction_upper_bound,PASS
T022,cruise,5,7647.055672425267,7791.0,relay,R004,0.28939259213529667,independent_swept_cells,PASS
T022,cruise,5,7791.0,8028.5671716734505,direct,,0.9007232747193576,obstruction_upper_bound,PASS
T022,descent,6,8028.5671716734505,8094.778736614857,direct,,28.686789494765073,obstruction_upper_bound,PASS
T023,climb,0,9991.0,10057.236962890625,direct,,26.902754877149746,obstruction_upper_bound,PASS
T023,cruise,1,10057.236962890625,10222.0,direct,,4.064101389139868,obstruction_upper_bound,PASS
T023,cruise,1,10222.0,10410.704483403844,relay,R002,2.545036320054585,independent_swept_cells,PASS
T023,descent,2,10410.704483403844,10463.268838872595,relay,R002,2.519850895170171,independent_swept_cells,PASS
T023,handoff,3,10463.268838872595,10673.268838872595,relay,R002,2.519850895170171,independent_swept_cells,PASS
T023,climb,4,10673.268838872595,10717.072468429886,relay,R002,2.519850895170171,independent_swept_cells,PASS
T023,cruise,5,10717.072468429886,10806.0,relay,R002,2.545036320054585,independent_swept_cells,PASS
T023,cruise,5,10806.0,10938.269994471553,direct,,9.965319682246633,independent_swept_cells,PASS
T023,cruise,5,10938.269994471553,11070.539988943105,direct,,5.959626197646866,obstruction_upper_bound,PASS
T023,descent,6,11070.539988943105,11150.024344411855,direct,,26.902754877149746,obstruction_upper_bound,PASS
