sortie,phase,phase_index,start,end,mode,relay_sortie,margin_lower_db,proof,status
T003,descent,6,1571.0,1602.5927359801724,direct,,36.53140883914125,obstruction_upper_bound,PASS
T004,climb,0,480.0,538.1426440429688,direct,,29.982830377148545,obstruction_upper_bound,PASS
T004,cruise,1,538.1426440429688,742.3697837050219,direct,,2.2142767659980365,obstruction_upper_bound,PASS
T004,descent,2,742.3697837050219,751.0,direct,,2.2142767659980365,obstruction_upper_bound,PASS
T004,descent,2,751.0,786.8980887587328,direct,,2.2161387601295726,obstruction_upper_bound,PASS
T004,handoff,3,786.8980887587328,1182.8980887587327,direct,,2.2209329737202967,obstruction_upper_bound,PASS
T004,climb,4,1182.8980887587327,1218.5207328017013,direct,,2.2142767659980365,obstruction_upper_bound,PASS
T004,cruise,5,1218.5207328017013,1422.7478724637544,direct,,2.2142767659980365,obstruction_upper_bound,PASS
T004,descent,6,1422.7478724637544,1495.4261775174655,direct,,29.982830377148545,obstruction_upper_bound,PASS
T005,climb,0,1703.0,1758.1763041178385,direct,,28.686789494765073,obstruction_upper_bound,PASS
T005,cruise,1,1758.1763041178385,2235.065678178068,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T005,descent,2,2235.065678178068,2260.3572431194743,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T005,handoff,3,2260.3572431194743,2440.3572431194743,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T005,climb,4,2440.3572431194743,2473.1194603232507,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T005,cruise,5,2473.1194603232507,2617.3596865163627,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T005,descent,6,2617.3596865163627,2660.874347160894,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T005,handoff,7,2660.874347160894,2870.874347160894,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T005,climb,8,2870.874347160894,2901.447040031988,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T005,cruise,9,2901.447040031988,3014.0,relay,R002,0.28939259213529667,obstruction_upper_bound,PASS
T005,cruise,9,3014.0,3192.0,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T005,cruise,9,3192.0,3521.0527273910793,direct,,0.009109983765624108,obstruction_upper_bound,PASS
T005,descent,10,3521.0527273910793,3594.4599588363917,direct,,27.67445965789763,obstruction_upper_bound,PASS
T006,climb,0,360.0,459.796787516276,direct,,23.02154674108874,obstruction_upper_bound,PASS
T006,cruise,1,459.796787516276,751.0,direct,,1.0497839121347106,obstruction_upper_bound,PASS
T006,cruise,1,751.0,1076.33339936026,relay,R004,0.6379286577039203,independent_swept_cells,PASS
T006,descent,2,1076.33339936026,1135.2495443797914,relay,R004,0.6259912995168424,independent_swept_cells,PASS
T006,handoff,3,1135.2495443797914,1345.2495443797914,relay,R004,0.6259912995168424,independent_swept_cells,PASS
T006,climb,4,1345.2495443797914,1394.3463318960673,relay,R004,0.6259912995168424,independent_swept_cells,PASS
T006,cruise,5,1394.3463318960673,1571.0,relay,R004,0.6379286577039203,independent_swept_cells,PASS
T006,cruise,5,1571.0,2010.8829437400514,relay,R002,0.28939259213529667,independent_swept_cells,PASS
T006,descent,6,2010.8829437400514,2130.6390887595826,direct,,23.02154674108874,obstruction_upper_bound,PASS
